0.004732,-0.441962,0.005899,0.004189
-0.456043,0.002709,-0.226931,0.003635
0.003177,0.003105,0.004401,-0.29964
0.003003,-0.3706,0.002632,0.003295
-0.209729,0.004126,-0.572212,0.002653
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.331523,0.005433,0.018259,0.001922
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.500052,0.114066,0.042234,-0.431685
0.0,0.0,0.0,0.0
-0.082103,-0.357396,0.005158,-0.01433
0.005144,0.004015,0.002464,0.003438
0.005422,0.004478,-0.025616,-0.354298
-0.570801,0.003132,-0.152273,0.005211
-0.935391,-0.241891,-0.045101,0.004401
0.0,0.0,0.0,0.0
0.101269,-0.106349,0.008245,-0.042398
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.408404,-0.090778,0.004036,0.003924
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.40995,0.010377,0.00565,-0.164998
0.028014,0.010701,0.003815,-0.096862
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.077798,0.007386,0.006955,0.005203
0.0,0.0,0.0,0.0
-0.056765,0.002754,-0.333693,0.002623
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.004494,0.015869,0.004514,0.147977
0.005614,0.007202,0.006089,0.042505
-0.28223,-0.346551,-0.470598,0.015862
0.003299,-0.535505,0.002422,0.005978
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.189191,0.003498,0.067813,0.094034
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.006485,0.004113,0.00215,0.002152
0.0,0.0,0.0,0.0
-0.193235,0.001295,0.001054,0.001672
0.0,0.0,0.0,0.0
-0.203005,0.000435,0.000563,0.000564
0.096167,-0.3898,0.058138,0.060611
0.002901,0.001804,-0.421067,0.087932
0.001363,0.001174,0.001376,-0.12276
-0.423199,0.001383,0.000989,0.001182
0.001415,0.001019,0.001468,0.000988
0.001365,0.000884,0.001099,0.001369
0.000581,0.000583,0.000775,0.001017
0.000414,0.000541,0.00055,0.000742
0.0,0.0,0.0,0.0
3.6e-05,0.0,0.000519,1.66665
0.145055,0.007286,0.006704,0.702782
0.406591,-0.099717,0.016998,0.570009
0.022035,0.022237,-0.26286,0.405202
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.6e-05,1.6e-05,-0.304326,-0.979725
0.0,0.0,0.0,0.0
0.809857,0.007257,0.000413,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.2e-05,-0.176845,-0.079815,-0.61648
0.0,0.0,0.0,0.0
0.147695,-0.328906,0.019429,0.04668
0.024638,0.016762,0.039571,0.198925
0.024237,0.020034,-0.086545,-0.155245
-0.206398,0.044158,-0.210612,0.017899
-0.717571,-0.282519,0.070037,0.018635
0.0,0.0,0.0,0.0
-0.119356,-0.122991,0.013817,-0.188273
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.115335,0.069843,0.017232,0.029945
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.276339,0.014103,0.022558,-0.145934
-0.262277,0.013024,0.016393,-0.05697
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.2435,0.020561,0.033735,0.025548
0.0,0.0,0.0,0.0
-0.08144,0.031847,-0.306216,0.02993
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.026257,0.037654,0.02149,0.245391
0.034436,0.033982,0.033866,-0.000853
-0.47607,-0.19316,-0.266588,0.037315
0.024701,-0.172568,0.017658,0.035088
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.124553,0.030762,0.123422,0.155139
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.033126,0.020436,0.008294,0.017748
0.0,0.0,0.0,0.0
-0.286022,0.003516,0.007394,0.004086
0.0,0.0,0.0,0.0
-0.203928,0.001872,0.002569,0.002521
0.145939,-0.194956,0.125488,0.127907
0.016483,0.009298,-0.309514,0.133329
0.007744,0.007716,0.008326,-0.35052
-0.293294,0.010119,0.00939,0.008091
0.003664,0.007431,0.007338,0.008988
0.005959,0.003961,0.005335,0.006896
0.00255,0.002525,0.00362,0.004996
0.001819,0.002518,0.002506,0.003537
0.05,-0.1,0.999995,1.66665
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00154,0.001347,0.001207,0.001679
0.001324,0.001445,-0.325027,0.00147
0.001337,0.001571,0.000755,0.00154
0.001689,-0.060501,0.001096,0.001709
-0.11839,0.000829,-0.488977,0.001571
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.001069,0.001948,0.007061,0.001143
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.500028,-0.001142,-0.02088,-0.278822
0.0,0.0,0.0,0.0
-0.03295,0.01105,0.001275,-0.03103
0.001408,0.00853,0.011999,0.008624
0.001382,0.006094,-0.016302,0.00975
-0.460863,0.004588,-0.153596,0.007714
-0.833229,-0.217619,-0.001273,0.006061
0.0,0.0,0.0,0.0
0.182746,-0.17129,0.00541,-0.172821
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.011226,-0.047396,0.000837,0.000971
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.093817,0.004151,0.003472,-0.166734
-0.079791,0.002312,0.001044,-0.104551
-0.092054,0.000765,0.001622,0.001228
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.095979,0.001132,0.002191,0.001429
0.0,0.0,0.0,0.0
-0.113416,0.001914,-0.506284,0.00118
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00144,0.001892,0.003115,-0.062338
0.001556,0.002409,0.00233,-0.148201
0.002192,-0.008961,0.001809,0.001977
0.001241,-0.351111,0.002834,0.002525
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.083001,0.001877,0.001012,0.001644
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.001761,0.001694,0.001321,0.000731
0.0,0.0,0.0,0.0
-0.344917,0.000334,0.000595,0.000315
0.0,0.0,0.0,0.0
-0.026776,0.000207,0.000287,0.000287
0.001574,0.000952,0.001025,0.001031
0.000496,0.001224,0.001019,0.001004
0.001288,0.00123,0.001267,0.000941
0.00148,0.000956,0.001162,0.001221
0.000298,0.000617,0.000871,0.00113
0.000429,0.000407,0.00058,0.000809
0.000287,0.000287,0.000404,0.000571
0.000205,0.000287,0.000287,0.000404
0.0,0.0,0.0,0.0
0.00399,0.003141,-0.089589,1.66665
0.04934,0.015715,0.001741,1.16665
0.367248,-0.084491,0.006435,0.81665
-0.047388,0.011275,-0.203981,0.571584
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.6e-05,1.6e-05,-0.215985,-0.890582
0.0,0.0,0.0,0.0
1.16665,0.000612,0.000832,0.000399
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.6e-05,-0.099867,-0.177266,-0.62486
0.0,0.0,0.0,0.0
0.420169,0.213929,0.035295,0.155813
0.032372,0.151371,0.147216,0.301565
0.025756,0.108167,0.105964,0.221785
-0.527927,0.083842,-0.05638,0.15258
-0.569533,-0.082654,-0.155014,0.11277
0.0,0.0,0.0,0.0
-0.081951,-0.430005,0.024172,-0.156867
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.221738,0.028679,0.032631,0.02757
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.049484,0.020115,0.031653,0.011162
-0.25127,0.022286,0.037156,-0.310063
0.029213,0.034746,0.001558,0.030184
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.210936,0.044679,0.056071,0.028671
0.0,0.0,0.0,0.0
0.075896,0.02595,-0.44458,0.031765
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.037131,0.034642,0.025551,-0.025125
0.034123,0.06903,0.049794,-0.148967
0.137111,-0.062623,0.036852,0.034055
0.044222,-0.077234,0.029523,0.040371
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.026752,0.033565,0.012429,0.019067
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.077209,0.034018,0.021181,0.029604
0.0,0.0,0.0,0.0
-0.192974,0.036109,0.019906,0.032104
0.0,0.0,0.0,0.0
0.123662,0.063593,0.047853,0.047713
0.019331,0.018708,0.012662,0.012628
0.029931,0.017607,0.018491,0.012391
0.028349,0.023412,0.01896,0.017551
0.043341,0.024578,0.026488,0.018703
0.03702,0.018078,0.02398,0.026485
0.024672,0.026213,0.018295,0.023229
0.049732,0.050663,0.029007,0.017694
0.083728,0.05922,0.059237,0.032009
0.362835,0.0,0.999995,1.66665
0.0,0.0,0.0,0.082799
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
